id,answer
73,"We have
\[
AB = \begin{bmatrix} 1 & 1 \\ 1 & 1 \end{bmatrix} \begin{bmatrix} \beta_1 & 1 \\ 0 & \beta_2 \end{bmatrix} = \begin{bmatrix} \beta_1 & 1 + \beta_2 \\ \beta_1 & 1 + \beta_2 \end{bmatrix}
\]
which has eigenvalues 0 and \( 1 + \beta_1 + \beta_2 \).

Now, \(\rho(AB) = |1 + \beta_1 + \beta_2|\).

Hence, for \( |1 + \beta_1 + \beta_2| < 1 \), \((AB)^k \to 0\) as \( k \to \infty \)."
74,"The eigenvalues of \( A \) are \( \lambda_1 = 0 \), \( \lambda_2 = 2\sqrt{13} \), \( \lambda_3 = -2\sqrt{13} \).

Let \( S \) be the matrix having its columns as eigenvectors corresponding to the eigenvalues of \( A \). Then, we have
\[
S^{-1} A S = D, \quad \text{and} \quad S D S^{-1} = A.
\]
where \( D \) is the diagonal matrix with the eigenvalues of \( A \) as the diagonal entries.

We have, when \( m \) is odd,
\[
S^{-1} A^m S = D^m = \begin{bmatrix}
0 & 0 & 0 \\
0 & (2\sqrt{13})^m & 0 \\
0 & 0 & (-2\sqrt{13})^m
\end{bmatrix}
\]

\[
= (2\sqrt{13})^{m-1} \begin{bmatrix}
0 & 0 & 0 \\
0 & 2\sqrt{13} & 0 \\
0 & 0 & -2\sqrt{13}
\end{bmatrix} = (2\sqrt{13})^{m-1} D.
\]

Hence,
\[
A^m = (2\sqrt{13})^{m-1} S D S^{-1} = (2\sqrt{13})^{m-1} A.
\]
Now,
\[
f(A) = e^A - e^{-A} = 2 \left[ A + \frac{1}{3!} A^3 + \frac{1}{5!} A^5 + \cdots \right]
\]

\[
= 2 \left[ A + \frac{(2\sqrt{13})^2}{3!} A + \frac{(2\sqrt{13})^4}{5!} A + \cdots \right]
\]

\[
= 2 \left[ 1 + \frac{(2\sqrt{13})^2}{3!} + \frac{(2\sqrt{13})^4}{5!} + \cdots \right] A
\]

\[
= \frac{2}{2\sqrt{13}} \left[ \frac{(2\sqrt{13})^3}{3!} + \frac{(2\sqrt{13})^5}{5!} + \cdots \right] A
\]

\[
= \frac{1}{\sqrt{13}} \sinh(2\sqrt{13}) A.
\]"
75,"We have the equation
\[
T^{-1} A T = D
\]
or
\[
A T = T D
\]
where \( D = \text{diag}[\lambda_1, \lambda_2, \lambda_3] \), and \( \lambda_1, \lambda_2, \lambda_3 \) are the eigenvalues of \( A \).

We have,
\[
\begin{bmatrix}
1 & -2 & 3 \\
6 & -13 & 18 \\
4 & -10 & 14
\end{bmatrix}
\begin{bmatrix}
1 & 0 & 1 \\
3 & 3 & 4 \\
2 & 2 & 3
\end{bmatrix}
=
\begin{bmatrix}
1 & 0 & 1 \\
3 & 3 & 4 \\
2 & 2 & 3
\end{bmatrix}
\begin{bmatrix}
\lambda_1 & 0 & 0 \\
0 & \lambda_2 & 0 \\
0 & 0 & \lambda_3
\end{bmatrix}.
\]

Comparing the corresponding elements on both sides, we obtain \( \lambda_1 = 1 \), \( \lambda_2 = -1 \), \( \lambda_3 = 2 \).

Since \( T \) transforms \( A \) to the diagonal form, \( T \) is the matrix of the corresponding eigenvectors. Hence, the eigenvalues are \( 1, -1, 2 \) and the corresponding eigenvectors are \( [1 \, 3 \, 2]^T \), \( [0 \, 3 \, 2]^T \), and \( [1 \, 4 \, 3]^T \) respectively."
76,"The eigenvalues of \(A\) are \(1, -1, 0\) and the matrix of eigenvectors is
\[
S = \begin{bmatrix}
0 & 1 & 1/2 \\
1 & -1 & -1 \\
1/2 & 0 & 0
\end{bmatrix}
\quad \text{and} \quad
S^{-1} = \begin{bmatrix}
0 & 0 & 2 \\
2 & 1 & -2 \\
-2 & -2 & 4
\end{bmatrix}.
\]

We have \(S^{-1}(A + \epsilon B) S = S^{-1} A S + \epsilon S^{-1} B S = D + \epsilon P\)
where \(D\) is a diagonal matrix with \(1, -1, 0\) on the diagonal and
\[
P = S^{-1} B S = \begin{bmatrix}
1 & -4 & -3 \\
-1/2 & 2 & 3/2 \\
2 & -8 & -6
\end{bmatrix}.
\]

The eigenvalues of \(A + \epsilon B, (\epsilon < 1)\) lie in the union of the disks
\[
|\lambda(\epsilon) - \lambda_i(0)| \leq \epsilon \cdot \text{cond}_\infty(S) \|P\|_\infty.
\]

Since, \(\text{cond}_\infty(S) = \|S\|_\infty \|S^{-1}\|_\infty = 24\) and \(\|P\|_\infty = 16\), we have the union of the disks as
\[
|\lambda(\epsilon) - \lambda_i(0)| \leq 384\epsilon
\]
where \(\lambda_1(0) = 1\), \(\lambda_2(0) = -1\) and \(\lambda_3(0) = 0\).

A more precise result is obtained using the Gershgorin theorem. We have the union of disks as
\[
|\lambda(\epsilon) - \lambda_i(0) - \epsilon p_{ii}| \leq \epsilon \sum_{j=1, j \neq i}^3 |p_{ij}|, \quad \text{or} \quad |\lambda(\epsilon) - 1 - \epsilon| \leq 7\epsilon,
\]

\[
|\lambda(\epsilon) + 1 - 2\epsilon| \leq 2\epsilon, \quad \text{and} \quad |\lambda(\epsilon) + 6\epsilon| \leq 10\epsilon.
\]

The eigenvalues of \(A\) are real and \(\epsilon B\) represents a perturbation. Hence, we assume that the eigenvalues of \(A + \epsilon B\) are also real. We now have the bounds for the eigenvalues as
\begin{align*}
-6\epsilon &\leq \lambda_1(\epsilon) - \lambda_1(0) \leq 8\epsilon, \\
0 &\leq \lambda_2(\epsilon) - \lambda_2(0) \leq 4\epsilon, \\
-16\epsilon &\leq \lambda_3(\epsilon) - \lambda_3(0) \leq 4\epsilon.
\end{align*}

Alternatively, we have that the eigenvalues lie in the interval
\[
-16\epsilon \leq \lambda(\epsilon) - \lambda_i(0) \leq 8\epsilon.
\]"
77,"The eigenvalues of \(A\) are \(1/2, 5/2\) and \(-1\). The corresponding eigenvectors are found to be
\([1 \, -1 \, 0]^T\), \([3 \, 1 \, 0]^T\), and \([0 \, 0 \, 1]^T\).

Hence, the matrix
\[
S = \begin{bmatrix}
1 & 3 & 0 \\
-1 & 1 & 0 \\
0 & 0 & 1
\end{bmatrix}
\]
reduces \(A\) to its diagonal form.

We have
\[
S^{-1} \tilde{A} S = S^{-1} (A + 10^{-2} B) S = S^{-1} A S + 10^{-2} S^{-1} B S
\]
where
\[
B = \begin{bmatrix}
-1 & -1 & 1 \\
-1 & 1 & -1 \\
1 & -1 & 1
\end{bmatrix}.
\]

We also have
\[
S^{-1} = \frac{1}{4} \begin{bmatrix}
1 & -3 & 0 \\
1 & 1 & 0 \\
0 & 0 & 4
\end{bmatrix}, \quad S^{-1} B S = \begin{bmatrix}
2 & 2 & 1 \\
0 & 0 & 0 \\
2 & 2 & 1
\end{bmatrix}.
\]

Therefore,
\[
S^{-1} \tilde{A} S = \begin{bmatrix}
1/2 & 0 & 0 \\
0 & 5/2 & 0 \\
0 & 0 & -1
\end{bmatrix} + 10^{-2} \begin{bmatrix}
2 & 2 & 1 \\
0 & 0 & 0 \\
2 & 2 & 1
\end{bmatrix}.
\]

By Gershgorin's theorem, we obtain that the eigenvalues of \(\tilde{A}\) lies in the union of the circles
\[
\left| \tilde{\lambda} - \left(\frac{1}{2} + 2 \times 10^{-2}\right) \right| \leq 3 \times 10^{-2},
\]

\[
\left| \tilde{\lambda} - \frac{5}{2} \right| = 0,
\]

\[
\left| \tilde{\lambda} - (-1 + 10^{-2}) \right| \leq 4 \times 10^{-2}
\]
which are disjoint bounds.

Hence, we have
\begin{align*}
\lambda_1 &= \frac{1}{2}, |\tilde{\lambda}_1 - \lambda_1| \leq 5 \times 10^{-2}, \\
\lambda_2 &= \frac{5}{2}, |\tilde{\lambda}_2 - \lambda_2| = 0, \\
\lambda_3 &= -1, |\tilde{\lambda}_3 - \lambda_3| \leq 5 \times 10^{-2}.
\end{align*}"
78,"From the given equation
\[
y_n = (\mathbf{I} + \alpha A + \alpha^2 A^2) y_{n-1}
\]
we get
\[
y_n = (\mathbf{I} + \alpha A + \alpha^2 A^2)^n y_0
\]
where \(y_0\) is arbitrary.

Hence, \(\lim_{n \to \infty} y_n \to 0\) if and only if \(\rho(\mathbf{I} + \alpha A + \alpha^2 A^2) < 1\).

The eigenvalues of
\[
A = \begin{bmatrix}
3/2 & 1/2 \\
1/2 & 3/2
\end{bmatrix}
\]
are 1 and 2. Hence, the eigenvalues of \(\mathbf{I} + \alpha A + \alpha^2 A^2\) are \(1 + \alpha + \alpha^2\) and \(1 + 2\alpha + 4\alpha^2\). We require that
\[
|1 + \alpha + \alpha^2| < 1, \quad \text{and} \quad |1 + 2\alpha + 4\alpha^2| < 1.
\]

The first inequality gives
\[
-1 < 1 + \alpha + \alpha^2 < 1, \quad \text{or} \quad -2 < \alpha(1 + \alpha) < 0.
\]

This gives,
\[
\alpha < 0, \alpha + 1 > 0, \quad \text{or} \quad \alpha \in (-1, 0).
\]

The second inequality gives
\[
-1 < 1 + 2\alpha + 4\alpha^2 < 1, \quad \text{or} \quad -2 < 2\alpha (1 + 2\alpha) < 0.
\]

This given, \(\alpha < 0, 1 + 2\alpha > 0, \text{or} \alpha \in (-1/2, 0)\).

Hence, the required interval is \((-1/2, 0)\)."
79,"Let \(\overline{\mathbf{x}}\) be a computed solution of \(\mathbf{Ax} = \mathbf{b}\) and let \(\mathbf{r} = \mathbf{b} - \mathbf{A}\overline{\mathbf{x}}\) be the residual. Then,
\[
\mathbf{A}(\mathbf{x} - \overline{\mathbf{x}}) = \mathbf{Ax} - \mathbf{A}\overline{\mathbf{x}} = \mathbf{b} - \mathbf{A}\overline{\mathbf{x}} = \mathbf{r}, \quad \text{or} \quad \mathbf{A}\delta\mathbf{x} = \mathbf{r}.
\]

Inverting \(\mathbf{A}\), we have
\[
\delta\mathbf{x} = \mathbf{A}^{-1} \mathbf{r} \approx \mathbf{Br}.
\]

The next approximation to the solution is then given by \(\mathbf{x} = \overline{\mathbf{x}} + \delta\mathbf{x}\).

We have in the present problem
\begin{align*}
\mathbf{x}_0 &= \mathbf{Bb} = [-20 \, 182 \, -424 \, 283]^T, \\
\mathbf{r} &= \mathbf{b} - \mathbf{A}\mathbf{x}_0 = [-0.2667 \, -0.2 \, -0.1619 \, -0.1369]^T, \\
\delta\mathbf{x} &= \mathbf{Br} = [-0.0294 \, -2.0443 \, 3.9899 \, -3.0793]^T, \\
\mathbf{x} &= \mathbf{x}_0 + \delta\mathbf{x} = [-20.0294 \, 179.9557 \, -420.0101 \, 279.9207]^T \\
&\approx [-20 \, 180 \, -420 \, 280]^T
\end{align*}
since an integer solution is required. It can be verified that this is the exact solution."
80,"The given iteration scheme is
\[
\mathbf{x}^{(n+1)} = \mathbf{x}^{(n)} + \alpha (\mathbf{A} \mathbf{x}^{(n)} - \mathbf{y}) = (\mathbf{I} + \alpha \mathbf{A}) \mathbf{x}^{(n)} - \alpha \mathbf{y}.
\]

Setting \(n = 0, 1, 2, \ldots\), we obtain
\[
\mathbf{x}^{(n+1)} = \mathbf{q}^{n+1} \mathbf{x}^{(0)} - \alpha [\mathbf{I} + \mathbf{q} + \cdots + \mathbf{q}^n] \mathbf{y}
\]
where
\[
\mathbf{q} = \mathbf{I} + \alpha \mathbf{A}.
\]

The iteration scheme will converge if and only if \(\rho(\mathbf{I} + \alpha \mathbf{A}) < 1\).

The eigenvalues of \([\mathbf{I} + \alpha \mathbf{A}]\) are \(\lambda_1 = 1 + \alpha\) and \(\lambda_2 = 1 + 4\alpha\).

We choose \(\alpha\) such that
\[
|1 + \alpha| = |1 + 4\alpha|
\]
which gives
\[
\alpha = -0.4.
\]"
81,"Gauss-Seidel method, in error format, is given by
\[
(\mathbf{D} + \mathbf{L}) \mathbf{v}^{(k)} = \mathbf{r}^{(k)}, \quad \text{where} \quad \mathbf{v}^{(k)} = \mathbf{x}^{(k+1)} - \mathbf{x}^{(k)}, \quad \mathbf{r}^{(k)} = \mathbf{b} - \mathbf{A} \mathbf{x}^{(k)}.
\]

We have the following approximations.

\begin{align*}
\mathbf{r}^{(0)} &= \begin{bmatrix} 15 \\ 10 \\ 2.1 \end{bmatrix}, \quad
\begin{bmatrix} 4 & 0 & 0 \\ 1 & 3 & 0 \\ 3 & 2 & 6 \end{bmatrix} \mathbf{v}^{(0)} = \begin{bmatrix} 15 \\ 10 \\ 2.1 \end{bmatrix}, \quad \mathbf{v}^{(0)} = \begin{bmatrix} 0.375 \\ 0.2083 \\ 0.0931 \end{bmatrix} \quad (\text{By forward substitution}),
\\
\mathbf{x}^{(1)} &= \mathbf{x}^{(0)} + \mathbf{v}^{(0)} = \begin{bmatrix} 0.1 \\ 0.8 \\ 0.5 \end{bmatrix} + \begin{bmatrix} 0.375 \\ 0.2083 \\ 0.0931 \end{bmatrix} = \begin{bmatrix} 0.475 \\ 1.0083 \\ 0.5931 \end{bmatrix}, \quad \mathbf{r}^{(1)} = \begin{bmatrix} -0.5097 \\ -0.0093 \\ -0.0002 \end{bmatrix};
\end{align*}

\begin{align*}
\begin{bmatrix} 4 & 0 & 0 \\ 1 & 3 & 0 \\ 3 & 2 & 6 \end{bmatrix} \mathbf{v}^{(1)} &= \begin{bmatrix} -0.5097 \\ -0.0093 \\ -0.0002 \end{bmatrix}, \quad \mathbf{v}^{(1)} = \begin{bmatrix} -0.1274 \\ 0.0115 \\ 0.0598 \end{bmatrix};
\\
\mathbf{x}^{(2)} &= \mathbf{x}^{(1)} + \mathbf{v}^{(1)} = \begin{bmatrix} 0.3476 \\ 1.0198 \\ 0.6529 \end{bmatrix}, \quad \mathbf{r}^{(2)} = \begin{bmatrix} -0.0829 \\ -0.0599 \\ 0.0002 \end{bmatrix};
\end{align*}

\begin{align*}
\begin{bmatrix} 4 & 0 & 0 \\ 1 & 3 & 0 \\ 3 & 2 & 6 \end{bmatrix} \mathbf{v}^{(2)} &= \begin{bmatrix} -0.0829 \\ -0.0599 \\ 0.0002 \end{bmatrix}, \quad \mathbf{v}^{(2)} = \begin{bmatrix} -0.0207 \\ -0.0131 \\ 0.0148 \end{bmatrix}, \quad \mathbf{x}^{(3)} = \mathbf{x}^{(2)} + \mathbf{v}^{(2)} = \begin{bmatrix} 0.3269 \\ 1.0067 \\ 0.6677 \end{bmatrix}.
\end{align*}

\subsection*{Direct method}
We write
\begin{align*}
x_1^{(k+1)} &= \frac{1}{4} [4 - 2x_2^{(k)} - x_3^{(k)}], \quad x_2^{(k+1)} = \frac{1}{3} [4 - x_1^{(k+1)} - x_3^{(k)}], \\
x_3^{(k+1)} &= \frac{1}{6} [7 - 3x_1^{(k+1)} - 2x_2^{(k+1)}].
\end{align*}

Using \(\mathbf{x}^{(0)} = [0.1 \, 0.8 \, 0.5]^T\), we obtain the following approximations:
\begin{align*}
x_1^{(1)} &= 0.475, \quad x_2^{(1)} = 1.0083, \quad x_3^{(1)} = 0.5931, \\
x_1^{(2)} &= 0.3476, \quad x_2^{(2)} = 1.0198, \quad x_3^{(2)} = 0.6529, \\
x_1^{(3)} &= 0.3269, \quad x_2^{(3)} = 1.0067, \quad x_3^{(3)} = 0.6677.
\end{align*}"
82,"The Jacobi method for the given system is
\[
\mathbf{x}_{n+1} = -\begin{bmatrix} 0 & k \\ 2k & 0 \end{bmatrix} \mathbf{x}_n + \mathbf{b} = \mathbf{Mx}_n + \mathbf{b}.
\]

The necessary and sufficient condition for convergence of the Jacobi method is \(\rho(\mathbf{M}) < 1\).

The eigenvalues of \(\mathbf{M}\) are given by the equation
\[
\lambda^2 - 2k\lambda = 0.
\]

Hence,
\[
\rho(\mathbf{M}) = \sqrt{2} |k|.
\]

The required condition is therefore
\[
\sqrt{2} |k| < 1 \quad \text{or} \quad |k| < 1/\sqrt{2}.
\]

The optimal relaxation factor is
\[
\omega_{\text{opt}} = \frac{2}{1 + \sqrt{1 - \mu^2}} = \frac{2}{1 + \sqrt{1 - 2k^2}}
\]
\[
= \frac{2}{1 + \sqrt{7/8}} \approx 1.033 \quad \text{for} \quad k = 0.25.
\]"
83,"The iteration matrix of the Jacobi method is
\[
\mathbf{H} = -\mathbf{D}^{-1}(\mathbf{L} + \mathbf{U}) = -(\mathbf{L} + \mathbf{U})
\]
\[
= -\begin{bmatrix}
0 & 2 & -2 \\
1 & 0 & 1 \\
2 & 2 & 0
\end{bmatrix}.
\]

The characteristic equation of \(\mathbf{H}\) is
\[
|\lambda \mathbf{I} - \mathbf{H}| = \begin{vmatrix}
\lambda & -2 & 2 \\
-1 & \lambda & -1 \\
-2 & -2 & \lambda
\end{vmatrix} = \lambda^3 = 0.
\]

The eigenvalues of \(\mathbf{H}\) are \(\lambda = 0, 0, 0\) and \(\rho(\mathbf{H}) < 1\). The iteration converges.

The iteration matrix of the Gauss-Seidel method is
\[
\mathbf{H} = -(\mathbf{D} + \mathbf{L})^{-1} \mathbf{U}
\]
\[
= -\begin{bmatrix} 1 & 0 & 0 \\ 1 & 1 & 0 \\ 2 & 2 & 1 \end{bmatrix}^{-1} \begin{bmatrix} 0 & 2 & -2 \\ 0 & 0 & 1 \\ 0 & 0 & 0 \end{bmatrix}
\]
\[
= -\begin{bmatrix} 1 & 0 & 0 \\ -1 & 1 & 0 \\ -2 & -2 & 1 \end{bmatrix} \begin{bmatrix} 0 & 2 & -2 \\ 0 & 0 & 1 \\ 0 & 0 & 0 \end{bmatrix} = -\begin{bmatrix} 0 & 2 & -2 \\ 0 & -2 & -3 \\ 0 & 0 & -2 \end{bmatrix}.
\]

The eigenvalues of \(\mathbf{H}\) are \(\lambda = 0, 2, 2\) and \(\rho(\mathbf{H}) > 1\).
The iteration diverges."
84,"We solve the system of equations directly.
\begin{align*}
x^{(k+1)} &= \frac{1}{2} [1 + y^{(k)}], \\
y^{(k+1)} &= \frac{1}{2} [x^{(k+1)} + z^{(k)}], \\
z^{(k+1)} &= \frac{1}{2} [y^{(k+1)} + w^{(k)}], \\
w^{(k+1)} &= \frac{1}{2} [1 + z^{(k+1)}].
\end{align*}

With \(\mathbf{x}^{(0)} = [0.5 \, 0.5 \, 0.5 \, 0.5]^T\), we obtain the following approximate values.
\begin{align*}
\mathbf{x}^{(1)} &= [0.75 \, 0.625 \, 0.5625 \, 0.78125]^T, \\
\mathbf{x}^{(2)} &= [0.8125 \, 0.6875 \, 0.7344 \, 0.8672]^T, \\
\mathbf{x}^{(3)} &= [0.84375 \, 0.7859 \, 0.8203 \, 0.9140]^T.
\end{align*}

The Gauss-Seidel method is \(\mathbf{x}^{(k+1)} = \mathbf{H} \mathbf{x}^{(k)} + \mathbf{c}\), where
\[
\mathbf{H} = -(\mathbf{D} + \mathbf{L})^{-1} \mathbf{U} = \begin{bmatrix}
-\frac{1}{2} & 0 & 0 & 0 \\
\frac{1}{4} & -\frac{1}{2} & 0 & 0 \\
0 & \frac{1}{4} & -\frac{1}{2} & 0 \\
0 & 0 & \frac{1}{4} & -\frac{1}{2}
\end{bmatrix} \begin{bmatrix}
0 & -1 & 0 & 0 \\
0 & 0 & -1 & 0 \\
0 & 0 & 0 & -1 \\
0 & 0 & 0 & 0
\end{bmatrix} = \begin{bmatrix}
0 & \frac{1}{2} & 0 & 0 \\
-\frac{1}{4} & 0 & \frac{1}{2} & 0 \\
0 & -\frac{1}{4} & 0 & \frac{1}{2} \\
0 & 0 & -\frac{1}{4} & 0
\end{bmatrix},
\]
\[
\mathbf{c} = (\mathbf{D} + \mathbf{L})^{-1} \mathbf{b} = \frac{1}{16} \begin{bmatrix} 8 & 4 & 2 & 9 \end{bmatrix}^T.
\]

The eigenvalues of \(\mathbf{H}\) are given by the equation
\[
|\mathbf{H} - \lambda \mathbf{I}| = \lambda^4 - \frac{3}{4} \lambda^2 + \frac{1}{16} = 0,
\]
whose solution is \(\lambda = 0, 0, (3 \pm \sqrt{5})/8\). The eigenvalues lie in the interval
\[
[a, b] = \left[ \frac{3 - \sqrt{5}}{8}, \frac{3 + \sqrt{5}}{8} \right].
\]

We have \(\rho(\mathbf{H}_{\text{GS}}) = \frac{3 + \sqrt{5}}{8}\) and rate of convergence \((G-S) = -\log_{10} \left( \frac{3 + \sqrt{5}}{8} \right) = 0.1841\).

We have
\[
\gamma = \frac{2}{2 - \alpha - b} = \frac{2}{2 - (3/4)} = \frac{8}{5} = 1.6, \text{ and}
\]
\[
\mathbf{H}_\gamma = \gamma \mathbf{H} + (1 - \gamma) \mathbf{I} = -0.6 \mathbf{I} + 1.6 \mathbf{H} = \begin{bmatrix}
-0.6 & 0.8 & 0 & 0 \\
-0.4 & -0.6 & 0.8 & 0 \\
0 & -0.4 & -0.6 & 0.8 \\
0 & 0 & -0.4 & -0.6
\end{bmatrix}.
\]

The extrapolation iteration scheme is given by \(\mathbf{x}^{(k+1)} = \mathbf{H}_\gamma \mathbf{x}^{(k)} + \gamma \mathbf{c}\).
With
\begin{align*}
\mathbf{x}^{(0)} &= [0.5 \, 0.5 \, 0.5 \, 0.5]^T, \text{ we get} \\
\mathbf{x}^{(1)} &= [0.9 \, 0.7 \, 0.6 \, 0.95]^T, \\
\mathbf{x}^{(2)} &= [0.82 \, 0.74 \, 0.89 \, 0.9]^T, \\
\mathbf{x}^{(3)} &= [0.9 \, 1.036 \, 0.872 \, 0.99]^T.
\end{align*}

We also have \(\rho(\mathbf{H}_\gamma) = 1 - |\gamma| d\), where \(d\) is the distance of 1 from \([a, b] = \left[ \frac{3 - \sqrt{5}}{8}, \frac{3 + \sqrt{5}}{8} \right]\)
which is equal to 0.3455. Hence,
\[
\rho(\mathbf{H}_\gamma) = 1 - (1.6) (0.3455) = 0.4472,
\]
and rate of convergence = \(-\log_{10} (0.4472) = 0.3495\). The maximum absolute errors in the Gauss-Seidel method and the extrapolation are respectively (after three iterations) 0.2109 and 0.1280."
85,"We write the iteration method in the form
\[
\mathbf{x}^{(n+1)} = \mathbf{M} \mathbf{x}^{(n)} + \mathbf{c}.
\]

For Jacobi method, we have
\[
\mathbf{M}_J = -\mathbf{D}^{-1}(\mathbf{L} + \mathbf{U}).
\]

For Gauss-Seidel method, we have
\[
\mathbf{M}_{GS} = -(\mathbf{D} + \mathbf{L})^{-1} \mathbf{U}.
\]

The iteration method converges if and only if \(\rho(\mathbf{M}) < 1\).

For Jacobi method, we find
\[
\mathbf{M}_J = -\begin{bmatrix}
1/4 & 0 & 0 \\
0 & 1/5 & 0 \\
0 & 0 & 1/10
\end{bmatrix}
\begin{bmatrix}
0 & 0 & 2 \\
0 & 0 & 2 \\
5 & 4 & 0
\end{bmatrix}
= \begin{bmatrix}
0 & 0 & -1/2 \\
0 & 0 & -2/5 \\
-1/2 & -2/5 & 0
\end{bmatrix}.
\]

The eigenvalues of \(\mathbf{M}_J\) are \(\mu = 0\) and \(\mu = \pm \sqrt{0.41}\).

For Gauss-Seidel method, we find
\[
\mathbf{M}_{GS} = -\begin{bmatrix}
4 & 0 & 0 \\
0 & 5 & 0 \\
5 & 4 & 10
\end{bmatrix}^{-1}
\begin{bmatrix}
0 & 0 & 2 \\
0 & 0 & 2 \\
0 & 0 & 0
\end{bmatrix}
= -\frac{1}{200}
\begin{bmatrix}
4 & 0 & 0 \\
0 & 5 & 0 \\
5 & 4 & 10
\end{bmatrix}^{-1}
\begin{bmatrix}
0 & 0 & 2 \\
0 & 0 & 2 \\
0 & 0 & 0
\end{bmatrix}
= -\frac{1}{200}
\begin{bmatrix}
0 & 0 & 100 \\
0 & 0 & 0 \\
0 & 0 & -82
\end{bmatrix}.
\]

Eigenvalues of \(\mathbf{M}_{GS}\) are 0, 0, 0.41.
Hence, the convergence factor (rate of convergence) for Gauss-Seidel method is
\[
v = -\log_{10} \rho(\mathbf{M}_{GS}) = -\log_{10} (0.41) \approx 0.387.
\]

then 
\[
\omega_{\text{opt}} = \frac{2}{\mu} (1 - \sqrt{1 - \mu^2}), \quad \text{where} \quad \mu = \rho(\mathbf{M}_J)
\]
\[
= \frac{2}{0.41} (1 - \sqrt{1 - 0.41}) \approx 1.132.
\]

The SOR method becomes
\[
\mathbf{x}^{(n+1)} = \mathbf{M} \mathbf{x}^{(n)} + \mathbf{c}
\]
where
\[
\mathbf{M} = (\mathbf{D} + \omega_{\text{opt}} \mathbf{L})^{-1} [(1 - \omega_{\text{opt}}) \mathbf{D} - \omega_{\text{opt}} \mathbf{U}]
\]
\[
\begin{bmatrix}
4 & 0 & 0 \\
0 & 5 & 0 \\
5.660 & 4.528 & 10
\end{bmatrix}^{-1}
\begin{bmatrix}
-0.528 & 0 & -2.264 \\
0 & -0.660 & -2.264 \\
0 & 0 & -1.320
\end{bmatrix}
\]

\[
\frac{1}{200}
\begin{bmatrix}
50 & 0 & 0 \\
0 & 40 & 0 \\
-28.3 & -18.112 & 20
\end{bmatrix}
\begin{bmatrix}
-0.528 & 0 & -2.264 \\
0 & -0.660 & -2.264 \\
0 & 0 & -1.320
\end{bmatrix}
\]

\[
\begin{bmatrix}
-0.1320 & 0 & -0.5660 \\
0 & -0.1320 & -0.4528 \\
0.0747 & 0.0598 & 0.3944
\end{bmatrix}
\]

\[
c = w_{\text{opt}} (D + w_{\text{opt}} L)^{-1} b
\]

\[
\frac{1.132}{200}
\begin{bmatrix}
50 & 0 & 0 \\
0 & 40 & 0 \\
-28.3 & -18.112 & 20
\end{bmatrix}
\begin{bmatrix}
4 \\
-3 \\
2
\end{bmatrix}
=
\begin{bmatrix}
1.132 \\
-0.6792 \\
-0.1068
\end{bmatrix}
\]"
